,date,game_size,match_id,match_mode,party_size,player_assists,player_dbno,player_dist_ride,player_dist_walk,player_dmg,player_kills,player_name,player_survive_time,team_id,team_placement
488,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,2,4719.024,3175.12354,543,5,DouYuTV-SeaL,1966.427,2,1
489,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,1,0,4105.36865,3281.059,156,1,MeLeeXH,1966.427,2,1
441,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,1,1669.54529,2544.00024,299,4,TONGLIANGZHI,1201.358,3,10
442,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,1,2,1.97267818,4026.417,516,2,Summertime333,1201.361,3,10
443,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,1,1,0.0,3842.8562,457,3,TedHQW,1966.287,4,2
444,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,2,0.0,3525.53369,325,4,FantasticBoys,1518.26,4,2
491,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,0.0,161.1016,0,0,34DTrueDamage,125.764,5,31
490,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,1,78.05448,366.673737,206,2,nide2Bxiaojiejie,215.627,5,31
402,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,1,391.711945,57.9005,100,0,KCannon98,158.216,6,33
403,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,1,0.0,364.937622,75,1,X3evolution,193.887,6,33
404,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,1,0,0.0,3843.14,51,0,Kroy2005,1539.1229999999996,7,6
405,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,1,0.0,4047.42554,156,2,IdiotWHJ,1559.906,7,6
445,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,0.0,2.0280416,63,0,OmGiTzPauly,89.634,8,47
446,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,1,0,0.0,35.78527000000001,12,0,BergerBoi,97.196,8,47
407,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,1,0.0,257.12536600000004,313,3,WalrusInHeat,406.72,10,23
406,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,0.0,162.5079,0,0,Thee_Milk_Man,247.826,10,23
466,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,1,1223.46948,903.7684,156,1,Daerljgodi,612.197,11,20
467,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,1,1242.23914,830.8831,16,0,LittleMoustache,564.906,11,20
408,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,0.0,69.86159520000001,0,0,BNOISE,137.168,12,38
409,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,0.0,15.5306978,47,0,BigBeefyy,111.271,12,38
468,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,1,0.0,154.91124,144,1,WellSuited,169.817,13,35
469,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,0.0,67.80915999999999,67,0,heavychevyz7197,144.607,13,35
410,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,3792.11523,2298.72949,75,1,Solayuki1,1244.636,14,9
411,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,1,4287.497,1924.98364,111,1,Weirdo7777,1244.531,14,9
413,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,5002.4917,2084.32373,4,0,DjmikeC25,1168.533,15,11
412,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,4997.77051,2129.49585,4,0,BuckFutt22,1181.701,15,11
415,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,1,0.0,63.57423000000001,200,2,xiaogao13,163.877,16,27
414,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,1,0.0,119.204407,56,1,WuGangFeng,256.448,16,27
417,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,1,1,0.0,1623.34924,364,2,Piece_of_Sht,985.847,17,14
416,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,2,0.0,1396.28455,180,2,UrGrandFather,935.365,17,14
470,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,0.0,38.67196,0,0,Dszs,102.082,18,44
471,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,1,0.0,34.67543,218,1,Bookinga,105.177,18,44
473,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,0.0,37.2884026,45,0,Ninjakirby,127.038,19,42
472,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,1,0.0,49.1689644,100,1,ImSoPhamcy,127.041,19,42
448,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,0.0,91.9659348,82,0,Unity_Yi,167.632,20,36
447,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,0.0,153.580719,0,0,Newblacen,167.635,20,36
449,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,1821.64856,1763.8731699999996,56,0,Vjolt,1018.454,21,13
450,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,613.4871,3039.45435,16,0,BlackDpre,1018.451,21,13
418,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,2,0.0,525.9927,357,3,NET_MANHDUNG2,551.821,22,21
419,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,1,0,0.0,638.256836,122,0,Games_414_TQ1,552.862,22,21
421,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,1,0.0,358.742584,374,3,Alexande-999,361.343,23,25
420,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,0.0,369.42453,33,1,g0f55,361.346,23,25
451,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,0.0,0.0,0,0,PurplePenguin9,123.103,24,47
452,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,0.0,0.0,0,0,patrickmoneyy,139.518,24,47
422,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,867.56604,1612.05115,143,1,pdfjkkvjk,1083.44,25,12
424,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,0.0,67.61333,0,0,dinkeing,126.066,26,41
423,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,0.0,107.830711,0,0,Sichuanxlg,131.57,26,41
426,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,1,0.0,410.543762,300,3,xuezhiqian717,879.2719999999998,27,26
425,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,0.0,0.0,0,0,WOJIAOLIGUAPI,879.275,27,26
427,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,4814.5920000000015,2148.91675,21,2,EnGliSh22,1609.2179999999996,28,5
428,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,1,2423.28467,1438.10059,100,0,KrazyPortuguese,823.575,28,5
429,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,1,1,0.0,874.8912349999998,241,2,SAOZISHUIZHENDUO,642.58,29,19
430,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,1,0.0,855.4521,93,2,Corleone_Wu,644.08,29,19
474,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,1,0.0,159.24678,141,1,Sugar_Booger423,211.088,30,32
475,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,0.0,98.9419556,0,0,lzuizhengui0818,163.55,30,32
454,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,0.0,814.584,0,0,FreshMelonBalls,442.974,31,22
453,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,0.0,822.74646,0,0,HandsomeBi,411.101,31,22
431,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,0.0,51.7135925,49,0,CtrlZee,103.057,32,46
432,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,0.0,15.25666,0,0,NorthernGriz,96.115,32,46
455,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,0.0,0.0,0,0,xXtentacionXx,134.60299999999998,33,47
476,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,0.0,1663.05615,18,1,Hcl211,1010.079,34,8
477,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,1,4,1305.98608,1967.30371,546,2,NameLessisME,1263.294,34,8
433,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,0.0,3819.62061,0,0,ZachOnTitan,1338.8870000000004,35,7
434,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,0.0,3730.94238,93,1,Reesman22,1467.3370000000002,35,7
457,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,1,0.0,145.867386,134,2,zhuyi1993,232.581,36,29
456,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,1,0,0.0,233.356659,87,0,ZZTYSR,232.584,36,29
479,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,0.0,2203.5634800000007,0,0,chenpan007,749.683,37,17
478,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,0.0,2223.52026,0,0,Pis22,751.3539999999998,37,17
459,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,2756.21216,1453.09058,38,0,Dinostoned,882.778,38,15
458,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,2635.136,1066.9884,38,0,JoeyJoeman,885.8639999999998,38,15
435,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,347.279419,1305.59766,12,0,SuccMeOffSki,609.865,39,18
436,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,355.4836430000001,1455.29858,70,0,LuToRious,654.651,39,18
492,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,0.0,68.26272,0,0,Haten-Gu,164.93900000000005,40,28
493,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,1,0.0,566.743469,100,0,SBSB123,235.181,40,28
480,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,0.0,153.2707,0,0,HKR-iNexxT,175.166,41,34
481,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,1,0.0,211.033432,177,0,A_Araujo,183.416,41,34
438,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,0.0,468.483917,119,1,PPPIGFEET,356.997,43,26
437,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,1,0.0,509.1327,29,1,jinze,357.0,43,26
461,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,1,0.0,28.3146286,200,2,Ascholes,117.053,44,43
460,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,0.0,12.776943199999998,0,0,MoNKeY203tG,113.578,44,43
463,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,1,1,0.0,334.0607,166,0,Northidaho,229.207,45,30
462,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,2,0.0,96.00095,158,2,NoParkingHere,199.695,45,30
482,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,0.0,28.8239365,0,0,SADEX,103.739,46,45
483,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,0.0,32.88068,0,0,1000level,103.737,46,45
464,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,1,0.0,550.9693599999998,183,0,china_lml520ad,368.261,47,24
465,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,0.0,465.5176,0,0,Facktk,368.259,47,24
484,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,1,0.0,49.47709,187,2,AbelZz,134.185,48,40
485,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,1,0.0,34.784,96,1,Jingchita,134.18200000000002,48,40
440,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,2327.93457,1468.62537,0,0,zd1994925,1646.2679999999998,49,4
439,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,0,2008.43481,2492.00537,51,1,98888888kK,1627.821,49,4
486,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,0,4,3855.58569,2915.76465,653,5,JoyFeng-,1905.172,50,3
487,2018-01-07T03:45:01+0000,47,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,tpp,2,2,2,3833.436,2805.08838,299,5,LowGe,1944.769,50,3
